tweet_id,source,text,rating,name,stage,jpg_url,dog_breed,retweet_count,favorite_count
841833993020538882,iPhone,RT @dog_rates: This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,13.0,Ken,,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,Samoyed,13559,0
841680585030541313,iPhone,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",12.0,Penny,,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,Chihuahua,7151,24019
841439858740625411,iPhone,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,14.0,,,https://pbs.twimg.com/media/C61lFFiWoAAJdiL.jpg,Labrador Retriever,3320,11715
841314665196081154,WebClient,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,13.0,Max,,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,Afghan Hound,4234,14741
841077006473256960,iPhone,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,12.0,Dawn,,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,Brittany Spaniel,4881,21316
840696689258311684,iPhone,I didn't even have to intervene. Took him 4 minutes to realize his error. 10/10 for Kevin https://t.co/2gclc1MNr7,10.0,,,https://pbs.twimg.com/media/C6rBLenU0AAr8MN.jpg,,890,11465
840632337062862849,iPhone,"Say hello to Maddie and Gunner. They are considerably pupset about bath time. Both 12/10 but Gunner needs your help

https://t.co/JesYTzb1Jo https://t.co/5cncH08G1o",12.0,Maddie,,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,Golden Retriever,1622,8417
840370681858686976,iPhone,You have been visited by the magical sugar jar puggo. He has granted you three boops. 13/10 would use immediately https://t.co/76iL7JUQdG,13.0,,,https://pbs.twimg.com/media/C6mYrK0UwAANhep.jpg,,4176,15316
840268004936019968,iPhone,This is Monty. He makes instantly regrettable decisions. Couldn't help himself. It looked like a ghost lollipop. 12/10 mistake happen https://t.co/8Wsr6b4RjE,12.0,Monty,,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,Chesapeake Bay Retriever,5209,17879
839990271299457024,iPhone,Meet Sojourner. His nose is a Fibonacci Spiral. Legendary af. 13/10 we must protect him at all costs https://t.co/r7W1NbkOtr,13.0,Sojourner,,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,Staffordshire Bullterrier,2066,12516
839549326359670784,iPhone,"Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu",12.0,Winston,,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,Norwich Terrier,7068,25546
839290600511926273,iPhone,RT @alexmartindawg: THE DRINK IS DR. PUPPER 10/10 good pun @matt___nelson @GoodDogsGame https://t.co/act3duiqbL,10.0,,pupper,https://pbs.twimg.com/media/C6XBt9XXEAEEW9U.jpg,,132,0
839239871831150596,iPhone,This is Odie. He's big. 13/10 would attempt to ride https://t.co/JEXB9RwBmm,13.0,Odie,,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,Leonberg,5932,25200
838921590096166913,iPhone,This is Arlo. He's officially the king of snowy tongue slips. 13/10 would comfort during inevitable brain freeze https://t.co/oXVu9pNZZv,13.0,Arlo,,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,Border Terrier,1854,10409
838561493054533637,iPhone,This is Walter. His owner has been watching all the Iditarod coverage and is convinced Walter can be a sled dog. 13/10 Walter isn't so sure https://t.co/0av1PEehFI,13.0,Walter,,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg,Kelpie,1231,10242
838476387338051585,iPhone,This is Stanley. Somehow he heard you tell him he's a good boy from all the way up there. 13/10 I love you Stanley https://t.co/51FXNuouHI,13.0,Stanley,,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,Great Pyrenees,4340,20943
838083903487373313,iPhone,This is Daisy. She's puppears to be rare as all h*ck. Only seven like her currently domesticated. 13/10 pettable af https://t.co/meUc8jufAO,13.0,Daisy,,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,Chow,2840,16436
837820167694528512,iPhone,"Here's a pupper before and after being asked ""who's a good girl?"" Unsure as h*ck. 12/10 hint hint it's you https://t.co/ORiK6jlgdH",12.0,,pupper,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,Golden Retriever,7147,31797
837482249356513284,iPhone,This is Waffles. He's a ship captain in real life and in @GoodDogsGame. Must've gotten to the max level (wink) 13/10 would sail with https://t.co/Z3LAaV2pKz,13.0,Waffles,,https://pbs.twimg.com/media/C59VqMUXEAAzldG.jpg,,407,3601
837471256429613056,iPhone,This is Vincent. He's suave as h*ck. Will be your copilot this evening. Claims he doesn't need to look at the directions. 12/10 https://t.co/u51tzXSVi3,12.0,Vincent,,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,Norwegian Elkhound,2061,11969
837110210464448512,iPhone,This is Clark. He passed pupper training today. Round of appaws for Clark. 13/10 https://t.co/7pUjwe8X6B,13.0,Clark,pupper,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,Siberian Husky,2177,15050
836989968035819520,iPhone,This is Mookie. He really enjoys shopping but not from such high altitudes. Doin him quite the concern. 12/10 someone lower him https://t.co/beWUzGVKRM,12.0,Mookie,,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,Toy Poodle,2111,11935
836753516572119041,iPhone,This is Meera. She just heard about taxes and how much a doghouse in a nice area costs. Not pupared to be a  doggo anymore. 12/10 https://t.co/GZmNEdyoJY,12.0,Meera,doggo,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,Schipperke,4262,18105
836677758902222849,iPhone,Say hello to Oliver. He's pretty exotic. Fairly pupset as well. Too many midterms coming pup. 11/10 would pet with extreme caution https://t.co/fGAPAsxjKs,11.0,Oliver,,https://pbs.twimg.com/media/C5x57-TWUAEawQh.jpg,,2021,11821
836380477523124226,iPhone,"This is Ava. She just blasted off. Streamline af. Aerodynamic as h*ck. One small step for pupper, one giant leap for pupkind. 12/10 https://t.co/W4KffrdX3Q",12.0,Ava,pupper,https://pbs.twimg.com/media/C5trm6iWgAQ22Hw.jpg,,2745,13893
836260088725786625,iPhone,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,13.0,Lucy,,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,Borzoi,3978,19930
836001077879255040,iPhone,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,13.0,,,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,Samoyed,3889,17861
835574547218894849,iPhone,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,11.0,Eli,,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,Staffordshire Bullterrier,3297,16630
835297930240217089,iPhone,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,12.0,Ash,,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,Rottweiler,2738,15420
835264098648616962,iPhone,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",12.0,Lola,,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,Chesapeake Bay Retriever,1540,7229
835172783151792128,iPhone,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,12.0,,,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,Border Collie,5289,24541
834931633769889797,iPhone,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,12.0,Tucker,,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,Soft-Coated Wheaten Terrier,1490,10095
834786237630337024,iPhone,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,13.0,Tobi,,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,Border Terrier,5106,20185
834574053763584002,iPhone,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,13.0,,doggo,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,Golden Retriever,2313,12798
834458053273591808,iPhone,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",12.0,Chester,,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,Rhodesian Ridgeback,1547,9022
834209720923721728,iPhone,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,12.0,Wilson,,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,Golden Retriever,4323,19237
834167344700198914,iPhone,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,11.0,Sunshine,,https://pbs.twimg.com/media/C5OOxY6WAAAxERz.jpg,,3361,14809
834086379323871233,iPhone,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,12.0,Lipton,,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,Labrador Retriever,2038,12223
833863086058651648,iPhone,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,12.0,Bentley,,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,Kuvasz,2210,12598
833826103416520705,iPhone,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,13.0,Charlie,,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,Chihuahua,3488,17056
833722901757046785,iPhone,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,13.0,Bronte,,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,West Highland White Terrier,2997,19650
833479644947025920,iPhone,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,13.0,Poppy,,https://pbs.twimg.com/media/C5EdT4jWEAARv2C.jpg,Golden Retriever,1888,13981
833124694597443584,iPhone,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,12.0,Gidget,pupper,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,Cardigan,4441,18965
832998151111966721,iPhone,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",13.0,Rhino,doggo,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,Boxer,2012,12412
832769181346996225,iPhone,RT @EmilieGambril: 12/10 h*cking excited about my new shirt! @dog_rates https://t.co/zFEfMTaHqU,12.0,,,https://pbs.twimg.com/media/C46UmzSVMAAqBug.jpg,,38,0
832757312314028032,iPhone,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,13.0,Willow,,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,Cardigan,3317,15822
832636094638288896,iPhone,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,12.0,Orion,,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,Eskimo Dog,2560,14868
832397543355072512,iPhone,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,12.0,Eevee,,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,Pekinese,2036,11225
832369877331693569,iPhone,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,11.0,Charlie,,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,Kelpie,2919,16067
832273440279240704,iPhone,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,14.0,Smiley,doggo,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,Pembroke,2145,10634
832215726631055365,iPhone,RT @dog_rates: This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,13.0,Moreton,,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,Afghan Hound,8582,0
832040443403784192,iPhone,RT @dog_rates: This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,12.0,Klein,,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,Miniature Pinscher,8815,0
832032802820481025,iPhone,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",12.0,Miguel,doggo,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,Whippet,4295,16752
831939777352105988,iPhone,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,12.0,Emanuel,doggo,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,Pomeranian,5651,22461
831911600680497154,iPhone,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,14.0,Kuyu,,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,Bloodhound,5967,25811
831670449226514432,iPhone,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,13.0,Daisy,,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,Pembroke,1688,9771
831650051525054464,iPhone,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",13.0,,,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,Eskimo Dog,1785,6676
831552930092285952,iPhone,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,13.0,Dutch,,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,Chihuahua,2159,8442
831322785565769729,iPhone,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,12.0,Pete,doggo,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,Old English Sheepdog,1442,8753
831315979191906304,WebClient,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,13.0,,pupper,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,Briard,1036,6171
831309418084069378,iPhone,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,12.0,Scooter,,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,Doberman,2264,11081
831262627380748289,iPhone,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,12.0,Tucker,,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,Cocker Spaniel,1887,11141
830956169170665475,iPhone,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,12.0,Reggie,,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,Kuvasz,1374,7495
830583320585068544,iPhone,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,13.0,Lilly,,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,Labrador Retriever,15397,62304
830097400375152640,iPhone,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",13.0,Samson,,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,Toy Poodle,2694,9139
829878982036299777,iPhone,RT @dog_rates: This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,12.0,Loki,doggo,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,Golden Retriever,4595,0
829861396166877184,iPhone,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,12.0,Mia,,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,Border Terrier,1793,11500
829501995190984704,iPhone,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,12.0,Leo,,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,French Bulldog,9761,29852
829449946868879360,iPhone,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,11.0,,doggo,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,Labrador Retriever,1861,9859
829141528400556032,iPhone,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,12.0,Malcolm,,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,Golden Retriever,6761,22867
829011960981237760,iPhone,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,13.0,Dexter,,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,Boxer,15083,50198
828770345708580865,iPhone,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,13.0,Alfie,,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,Chesapeake Bay Retriever,5391,24047
828708714936930305,iPhone,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,10.0,Fiona,,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,Mexican Hairless,10311,34194
828650029636317184,iPhone,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",14.0,,,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,Golden Retriever,1234,8935
828409743546925057,iPhone,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,12.0,Mutt,,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,Toy Poodle,1078,6030
828408677031882754,iPhone,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,12.0,Bear,,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,Weimaraner,1184,7241
828381636999917570,iPhone,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,14.0,Doobert,doggo,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,Bedlington Terrier,2056,11840
828376505180889089,iPhone,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",13.0,Beebop,,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,American Staffordshire Terrier,993,6973
828372645993398273,iPhone,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,12.0,Alexander,,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,Malamute,2723,11845
828046555563323392,iPhone,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,13.0,Sailer,,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,,2651,11036
828011680017821696,iPhone,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,11.0,Brutus,,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,American Staffordshire Terrier,1985,9757
827933404142436356,iPhone,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,12.0,Kona,pupper,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,German Shepherd,4825,18814
827653905312006145,iPhone,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,12.0,Boots,,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,Collie,2791,14558
827600520311402496,iPhone,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,13.0,Tucker,,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,Pembroke,864,7053
827324948884643840,iPhone,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",12.0,Ralphie,,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,Golden Retriever,2802,14930
827199976799354881,iPhone,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,13.0,Charlie,,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,Great Dane,2060,9988
826958653328592898,iPhone,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,12.0,Loki,doggo,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,Golden Retriever,4595,20275
826848821049180160,iPhone,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,13.0,Cupid,doggo,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,Great Pyrenees,9317,33986
826598365270007810,iPhone,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,13.0,Pawnd,,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,French Bulldog,2174,9425
826476773533745153,iPhone,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,12.0,Pilot,doggo,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,German Shepherd,3890,17341
826240494070030336,iPhone,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,11.0,,,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,French Bulldog,2414,12498
826204788643753985,iPhone,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",13.0,,doggo,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,Labrador Retriever,855,4591
826115272272650244,iPhone,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,13.0,Ike,,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,Golden Retriever,2866,14716
825876512159186944,iPhone,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,11.0,Mo,,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,,1735,9900
825829644528148480,iPhone,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,12.0,Toby,,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,Great Pyrenees,2328,11992
825535076884762624,iPhone,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,14.0,,puppo,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,Rottweiler,16327,53864
825147591692263424,iPhone,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,13.0,Sweet,,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,Pekinese,4167,17225
825026590719483904,iPhone,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",12.0,Pablo,puppo,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,Eskimo Dog,1166,5889
824796380199809024,iPhone,RT @dog_rates: This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,11.0,Bailey,,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,,5089,0
824775126675836928,iPhone,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,12.0,Scooter,,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,Border Terrier,3265,14026
824663926340194305,iPhone,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,13.0,Wilson,,https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg,English Setter,1640,9921
824325613288833024,iPhone,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,13.0,,pupper,https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg,Pembroke,9865,11152
824297048279236611,iPhone,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,11.0,Nala,,https://pbs.twimg.com/media/C3B9ypNWEAM1bVs.jpg,,3561,14188
823939628516474880,iPhone,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,12.0,Cash,,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,Schipperke,2527,10037
823699002998870016,iPhone,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,12.0,Winston,,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,Cairn,2332,13193
823581115634085888,iPhone,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,11.0,Crawford,,https://pbs.twimg.com/media/C23ypm6VQAAO31l.jpg,German Shepherd,2437,12230
